,Cliente,Sexo,Idade,Empresa,Salario,Saldo_cc,Saldo_poupança,Saldo_investimento,Devedor_cartao,Inadimplente
82529,82529,M,31,Pública,5383.0,677.0,0.0,0.0,5153.1,0
27952,27952,M,28,Autônomo,5205.76,407.12,0.0,0.0,6069.44,1
4049,4049,M,31,Privada,5501.0,980.54,0.0,0.0,4012.48,0
2123,2123,M,31,Privada,5683.0,1185.56,0.0,0.0,2184.51,0
96493,96493,F,37,Privada,6203.0,798.84,0.0,0.0,5237.12,0
6770,6770,M,29,Pública,5313.0,641.97,0.0,0.0,2778.14,0
85283,85283,F,29,Privada,5336.0,508.24,16089.05,10019.02,0.0,0
99787,99787,M,34,Privada,6103.0,768.72,18480.66,8210.3,0.0,0
44857,44857,M,34,Privada,5850.0,1101.68,0.0,0.0,4783.8,0
29237,29237,M,39,Autônomo,6422.0,976.42,19197.76,18240.87,0.0,0
92309,92309,M,31,Pública,5333.0,607.87,0.0,0.0,5451.79,0
87507,87507,F,27,Autônomo,4797.0,609.93,0.0,0.0,3122.88,0
76974,76974,M,35,Privada,5846.68,813.95,0.0,0.0,4588.14,1
30140,30140,F,32,Pública,5290.0,518.48,0.0,0.0,4011.66,0
95817,95817,M,27,Pública,5397.0,644.83,0.0,0.0,2495.61,0
71907,71907,M,33,Pública,5425.0,691.09,0.0,0.0,4058.05,0
35227,35227,M,31,Pública,5339.0,945.49,15892.53,9616.63,0.0,0
3746,3746,F,32,Pública,5452.0,941.13,0.0,0.0,2205.99,0
57747,57747,M,32,Autônomo,5316.5,559.14,0.0,0.0,2580.73,1
21086,21086,M,29,Autônomo,5042.0,558.83,0.0,0.0,2221.53,0
25635,25635,M,40,Privada,6370.0,605.98,0.0,0.0,1938.06,1
94346,94346,F,33,Privada,5427.0,969.24,0.0,0.0,3714.18,0
46068,46068,F,27,Pública,5222.0,923.06,0.0,0.0,4123.34,0
98918,98918,M,33,Privada,5887.0,1182.65,17255.5,9994.79,0.0,0
66917,66917,M,32,Autônomo,5454.0,857.05,0.0,0.0,1906.69,0
39713,39713,M,34,Privada,5776.0,557.98,17820.58,7129.21,0.0,0
81207,81207,M,34,Pública,5351.0,672.28,0.0,0.0,1260.01,0
92538,92538,M,35,Pública,5470.0,918.51,0.0,0.0,0.0,0
53728,53728,M,33,Autônomo,5801.0,878.01,0.0,0.0,2707.72,0
66266,66266,M,36,Privada,6094.0,1336.5,0.0,0.0,3434.77,0
96098,96098,F,32,Privada,5340.0,643.65,0.0,0.0,1738.16,0
68608,68608,F,35,Privada,5976.0,916.57,0.0,0.0,2158.89,0
29781,29781,M,32,Privada,5790.0,827.79,0.0,0.0,1262.62,0
19820,19820,M,29,Pública,5456.0,823.11,0.0,0.0,2305.36,0
54270,54270,M,32,Pública,5373.0,759.59,0.0,0.0,1360.09,0
51608,51608,F,30,Privada,5155.0,564.84,15483.29,14606.55,0.0,0
59445,59445,M,35,Privada,5818.26,626.9,0.0,0.0,7656.42,1
90533,90533,F,29,Privada,4944.1,634.12,0.0,0.0,2459.04,1
78123,78123,F,29,Pública,5436.0,831.83,0.0,0.0,1730.0,0
11218,11218,M,34,Privada,5793.0,936.82,0.0,0.0,3803.02,0
7308,7308,M,36,Pública,5993.0,528.73,0.0,0.0,781.21,0
31312,31312,M,32,Pública,5678.0,788.85,0.0,0.0,2037.67,0
90612,90612,F,29,Privada,4994.0,808.14,15137.23,10666.72,0.0,0
35381,35381,F,28,Privada,5021.0,677.78,0.0,0.0,2051.52,0
93195,93195,M,30,Privada,5533.0,884.85,0.0,0.0,3451.21,0
55906,55906,M,36,Privada,5990.0,771.69,0.0,0.0,4343.54,0
28479,28479,M,33,Privada,5871.0,448.23,0.0,0.0,1895.35,0
73486,73486,M,31,Pública,5294.0,837.01,0.0,0.0,892.5,0
93184,93184,M,37,Privada,6124.0,970.39,18402.42,13840.89,0.0,0
63845,63845,F,30,Pública,5375.0,889.64,0.0,0.0,2751.67,0
35877,35877,M,28,Pública,5318.0,602.21,0.0,0.0,1977.74,0
77630,77630,M,33,Autônomo,5821.0,1311.57,17629.84,10363.48,0.0,0
86724,86724,F,31,Privada,5373.0,625.79,0.0,0.0,1081.91,0
49219,49219,M,34,Pública,5731.04,638.48,0.0,0.0,6733.76,1
45996,45996,F,27,Privada,4879.42,451.76,0.0,0.0,1940.72,1
37401,37401,M,32,Privada,5679.0,820.38,0.0,0.0,4814.47,0
20740,20740,F,38,Privada,6171.06,573.66,0.0,0.0,2196.71,1
74003,74003,F,30,Privada,5160.0,717.55,0.0,0.0,3035.63,0
83944,83944,F,25,Autônomo,4756.92,415.9,0.0,0.0,4621.83,1
66945,66945,M,36,Privada,5816.3,673.35,0.0,0.0,2447.02,1
28161,28161,F,30,Pública,5193.0,373.43,0.0,0.0,1782.11,0
34934,34934,F,30,Privada,5048.96,679.18,0.0,0.0,4884.43,1
61857,61857,M,35,Privada,5533.0,562.43,16674.83,14134.93,0.0,0
77588,77588,M,36,Privada,6007.0,1289.78,0.0,0.0,1817.13,0
35581,35581,M,32,Pública,5389.0,990.74,0.0,0.0,3081.45,0
96272,96272,F,31,Autônomo,4970.56,349.89,0.0,0.0,7290.09,1
54448,54448,M,33,Privada,5601.68,880.85,0.0,0.0,3088.84,1
9219,9219,F,29,Pública,5137.0,868.66,0.0,0.0,3541.7,0
36237,36237,M,32,Privada,5775.14,636.04,0.0,0.0,946.38,1
70507,70507,F,32,Privada,5570.0,981.24,16958.25,8155.31,0.0,0
10489,10489,M,30,Pública,5461.0,566.03,0.0,0.0,5292.54,0
27891,27891,F,31,Pública,5223.0,735.56,0.0,0.0,2466.55,0
69135,69135,M,33,Pública,5633.0,964.52,0.0,0.0,3136.89,0
49601,49601,F,30,Pública,5300.0,561.23,0.0,0.0,4123.3,0
82336,82336,M,33,Privada,5601.0,943.8,0.0,0.0,4357.11,0
24477,24477,F,25,Autônomo,4658.0,518.93,0.0,0.0,159.25,0
52917,52917,M,32,Privada,5536.0,660.44,0.0,0.0,2482.71,0
21504,21504,F,30,Autônomo,5128.0,742.67,0.0,0.0,3582.46,0
55528,55528,M,31,Pública,5570.0,813.17,0.0,0.0,3127.22,0
1591,1591,F,35,Privada,5449.78,666.39,0.0,0.0,1942.58,1
47931,47931,M,33,Privada,5737.0,773.74,0.0,0.0,4177.68,0
19797,19797,M,32,Pública,5278.0,779.27,16050.51,8465.3,0.0,0
1731,1731,F,25,Autônomo,4463.9,495.28,0.0,0.0,4243.91,1
23898,23898,F,31,Pública,5191.0,585.42,0.0,0.0,2655.98,0
89320,89320,F,35,Privada,5803.0,1015.01,0.0,0.0,1590.28,0
17300,17300,F,30,Privada,5169.0,956.32,15676.39,13546.72,0.0,0
39343,39343,M,35,Privada,5956.44,628.45,0.0,0.0,2954.06,1
34767,34767,M,26,Autônomo,4891.18,519.46,0.0,0.0,4529.97,1
41740,41740,F,32,Privada,5522.3,506.26,0.0,0.0,1999.24,1
86953,86953,M,36,Privada,6189.0,1283.32,0.0,0.0,888.92,0
62479,62479,M,32,Privada,5882.0,1021.59,0.0,0.0,1299.65,0
18557,18557,M,35,Privada,5778.0,784.94,0.0,0.0,2806.02,0
47202,47202,F,31,Privada,5416.0,840.56,0.0,0.0,2196.3,0
83818,83818,M,34,Privada,5949.0,1012.0,0.0,0.0,4700.63,0
56960,56960,M,29,Autônomo,5292.98,641.51,0.0,0.0,5837.98,1
49179,49179,F,27,Privada,4951.94,462.08,0.0,0.0,783.92,1
93467,93467,M,39,Privada,6394.0,1208.05,0.0,0.0,5923.32,0
98969,98969,M,38,Privada,6375.0,1003.6,0.0,0.0,2035.02,0
80074,80074,F,31,Pública,5298.0,871.45,0.0,0.0,5337.16,0
16186,16186,M,33,Privada,5580.0,638.56,0.0,0.0,4448.01,0
44409,44409,M,32,Pública,5526.0,558.89,16255.22,12422.83,0.0,0
15671,15671,M,29,Autônomo,5319.0,831.3,15839.86,11211.03,0.0,0
29671,29671,F,30,Pública,5315.0,519.32,16243.38,11294.49,0.0,0
68592,68592,M,32,Privada,5709.0,735.44,0.0,0.0,3198.05,0
832,832,F,31,Privada,5280.0,1012.03,0.0,0.0,2037.1,0
7666,7666,F,29,Pública,5403.0,901.49,0.0,0.0,3686.1,0
94102,94102,F,28,Autônomo,4810.0,593.01,0.0,0.0,1724.2,0
30820,30820,M,34,Autônomo,5622.26,830.7,0.0,0.0,670.89,1
69077,69077,F,31,Privada,5230.0,709.52,15866.09,8527.31,0.0,0
18330,18330,M,35,Privada,5798.66,592.24,0.0,0.0,7136.49,1
3179,3179,F,25,Autônomo,4489.38,338.39,0.0,0.0,9130.13,1
28329,28329,M,30,Privada,5444.88,699.79,0.0,0.0,2180.34,1
46585,46585,F,27,Privada,5115.0,1046.81,0.0,0.0,4238.18,0
41548,41548,F,36,Privada,5653.62,535.55,0.0,0.0,4311.96,1
60380,60380,F,30,Privada,5349.0,332.89,0.0,0.0,2932.02,0
78861,78861,M,37,Privada,5833.0,847.15,17472.1,14641.95,0.0,0
64786,64786,M,32,Privada,5645.0,691.18,17095.93,7644.12,0.0,0
75538,75538,M,31,Pública,5288.0,849.48,0.0,0.0,3223.85,0
67977,67977,F,31,Pública,5425.0,828.9,0.0,0.0,1106.81,0
99615,99615,M,34,Autônomo,5796.0,904.68,0.0,0.0,277.18,0
45696,45696,F,31,Privada,5357.66,525.34,0.0,0.0,4358.68,1
6883,6883,M,35,Pública,5699.0,752.82,0.0,0.0,2031.92,0
40314,40314,F,33,Pública,5585.0,624.17,0.0,0.0,2593.23,0
30909,30909,F,31,Privada,5182.24,729.61,0.0,0.0,3719.94,1
38853,38853,F,30,Privada,5074.0,876.68,0.0,0.0,4798.99,0
68097,68097,F,29,Pública,5176.0,781.95,0.0,0.0,3200.31,0
41461,41461,F,25,Autônomo,4582.0,364.3,0.0,0.0,2798.13,0
45843,45843,M,34,Pública,5601.0,949.78,0.0,0.0,0.0,0
78409,78409,M,34,Privada,5778.0,655.5,0.0,0.0,4790.19,0
12079,12079,M,36,Privada,6330.0,1214.66,19153.88,12408.52,0.0,0
22707,22707,F,33,Privada,5677.0,871.72,0.0,0.0,2999.79,0
3006,3006,F,33,Autônomo,5377.0,1121.1,0.0,0.0,2367.73,0
39492,39492,F,29,Privada,5161.66,477.85,0.0,0.0,2278.53,1
39132,39132,M,32,Pública,5489.0,1008.32,0.0,0.0,787.69,0
96051,96051,F,29,Pública,5092.0,708.04,0.0,0.0,3949.64,0
43394,43394,M,33,Autônomo,5186.16,137.27,0.0,0.0,5798.03,1
85252,85252,M,32,Pública,5569.0,719.26,0.0,0.0,1773.71,0
28177,28177,F,31,Pública,5175.38,404.45,0.0,0.0,6639.77,1
88417,88417,F,27,Autônomo,4899.0,347.4,0.0,0.0,2519.39,0
18848,18848,F,30,Privada,5716.0,982.23,0.0,0.0,439.09,0
85852,85852,F,30,Privada,5231.0,677.98,0.0,0.0,403.59,0
75798,75798,F,31,Pública,5426.0,1059.47,0.0,0.0,1372.5,0
44560,44560,M,32,Autônomo,5327.0,804.78,15761.65,9075.77,0.0,0
2808,2808,F,31,Privada,5219.0,707.9,0.0,0.0,2064.22,0
34593,34593,M,36,Privada,5934.0,701.85,0.0,0.0,3487.97,0
73851,73851,M,31,Privada,5390.98,602.73,0.0,0.0,3458.01,1
754,754,M,36,Privada,6037.0,1013.37,0.0,0.0,2218.51,0
34901,34901,F,30,Pública,5112.0,663.65,0.0,0.0,2094.64,0
79967,79967,F,32,Pública,5680.0,813.59,17416.45,13558.29,0.0,0
24295,24295,M,35,Privada,6115.0,1005.73,0.0,0.0,5049.02,0
91032,91032,M,31,Privada,5542.0,801.98,16720.99,13724.17,0.0,0
42959,42959,M,35,Privada,5603.64,672.47,0.0,0.0,3405.86,1
11352,11352,M,35,Privada,6135.0,572.95,18369.73,15506.89,0.0,0
67895,67895,M,33,Privada,5673.0,1137.74,0.0,0.0,4020.94,0
90524,90524,F,29,Pública,5171.0,631.3,15346.01,7205.4,0.0,0
23697,23697,F,31,Pública,5089.0,536.57,0.0,0.0,1383.96,0
69400,69400,F,28,Pública,5016.0,181.35,0.0,0.0,2957.34,0
78968,78968,M,35,Privada,5734.0,1205.43,0.0,0.0,2785.07,0
6286,6286,M,34,Privada,5510.54,549.38,0.0,0.0,2989.02,1
38576,38576,M,34,Privada,5563.0,1083.76,0.0,0.0,1657.82,0
72703,72703,M,36,Privada,5897.64,870.44,0.0,0.0,4820.45,1
41938,41938,F,29,Privada,4908.0,360.55,0.0,0.0,132.29,0
73483,73483,F,31,Privada,5713.0,832.82,0.0,0.0,5188.56,0
89067,89067,M,31,Pública,5394.0,705.98,0.0,0.0,4290.66,0
86072,86072,F,30,Pública,5473.0,896.97,0.0,0.0,2624.95,0
37454,37454,F,30,Privada,5279.0,969.75,0.0,0.0,4375.83,0
83993,83993,M,34,Privada,5733.0,870.65,17169.59,10967.81,0.0,0
79296,79296,M,30,Privada,5447.82,248.12,0.0,0.0,7322.29,1
85903,85903,M,31,Privada,5660.0,593.69,0.0,0.0,318.0,0
42328,42328,M,33,Privada,5698.0,956.15,0.0,0.0,2946.84,0
85387,85387,M,38,Privada,6142.0,1116.49,0.0,0.0,2266.26,0
2950,2950,M,31,Autônomo,5425.28,486.79,0.0,0.0,5545.7,1
73589,73589,M,29,Autônomo,5342.96,556.04,0.0,0.0,4170.23,1
28359,28359,F,25,Autônomo,4399.22,404.52,0.0,0.0,1592.74,1
5731,5731,M,34,Privada,5707.0,990.25,0.0,0.0,1585.57,0
68694,68694,M,36,Privada,6340.6,871.68,0.0,0.0,2929.46,1
94666,94666,M,35,Privada,5906.0,1343.06,17524.63,8223.35,0.0,0
87887,87887,M,40,Privada,6337.0,981.12,18774.71,14243.07,0.0,0
74250,74250,M,39,Privada,6060.0,1006.56,0.0,0.0,3583.6,0
93371,93371,F,33,Privada,5261.62,656.17,0.0,0.0,2137.76,1
2067,2067,M,32,Privada,5369.42,733.36,0.0,0.0,7112.5,1
88206,88206,M,34,Pública,5808.0,1039.43,0.0,0.0,3582.26,0
4651,4651,M,34,Privada,5760.0,1362.74,0.0,0.0,3954.49,0
6504,6504,M,35,Privada,6245.0,1478.31,0.0,0.0,2340.91,0
12964,12964,M,34,Pública,5365.0,663.5,0.0,0.0,59.5,0
50853,50853,M,31,Pública,5477.0,862.54,0.0,0.0,2238.1,0
39649,39649,M,35,Privada,5775.0,877.52,17682.6,9976.16,0.0,0
63901,63901,F,29,Autônomo,4809.84,338.06,0.0,0.0,6576.91,1
68567,68567,M,30,Pública,5256.0,755.88,0.0,0.0,1084.68,0
4109,4109,M,32,Pública,5355.7,712.17,0.0,0.0,4123.17,1
61636,61636,M,32,Privada,5745.74,566.52,0.0,0.0,4328.48,1
52166,52166,M,32,Privada,5512.0,1120.46,0.0,0.0,5318.02,0
79944,79944,F,32,Pública,5482.0,826.8,0.0,0.0,4152.2,0
67936,67936,F,27,Privada,5091.1,745.21,0.0,0.0,3950.42,1
12478,12478,M,36,Privada,6257.0,1250.82,0.0,0.0,3232.84,0
56649,56649,M,31,Privada,5542.0,878.48,0.0,0.0,2158.95,0
97336,97336,F,28,Privada,5009.0,637.42,0.0,0.0,724.94,0
91479,91479,M,29,Privada,5630.0,900.08,0.0,0.0,208.09,0
54814,54814,M,31,Pública,5564.0,977.17,0.0,0.0,5229.21,0
46587,46587,M,33,Privada,5864.0,994.69,0.0,0.0,3351.9,0
80639,80639,F,30,Privada,5480.0,1088.35,0.0,0.0,3619.44,0
91473,91473,F,32,Privada,5769.0,634.24,0.0,0.0,2837.24,0
67737,67737,F,30,Privada,5384.0,949.32,0.0,0.0,1051.43,0
56898,56898,F,27,Autônomo,4723.0,499.1,0.0,0.0,0.0,0
65813,65813,M,30,Autônomo,5214.0,1167.56,0.0,0.0,1496.69,0
87958,87958,M,37,Privada,6200.0,1092.29,0.0,0.0,4390.17,0
23905,23905,F,29,Autônomo,4861.78,527.07,0.0,0.0,3501.06,1
9184,9184,F,29,Pública,5333.0,873.68,15760.63,9769.94,0.0,0
73612,73612,F,28,Privada,5109.0,645.89,0.0,0.0,2863.93,0
47466,47466,F,35,Privada,5589.0,1217.08,0.0,0.0,980.63,0
7881,7881,M,30,Pública,5273.0,838.53,0.0,0.0,4886.29,0
43851,43851,M,37,Privada,6410.0,1080.14,0.0,0.0,4163.63,0
26705,26705,F,27,Pública,5122.0,632.35,0.0,0.0,3704.27,0
74956,74956,M,36,Privada,5784.94,834.42,0.0,0.0,7370.43,1
85377,85377,F,32,Privada,5719.0,747.82,0.0,0.0,2072.37,0
18449,18449,M,36,Privada,6079.0,917.01,18158.3,15368.37,0.0,0
35888,35888,M,33,Pública,5658.0,1120.4,0.0,0.0,3944.83,0
43496,43496,F,34,Privada,5547.0,780.44,0.0,0.0,3187.89,0
14566,14566,M,32,Privada,5601.0,1090.69,0.0,0.0,3862.84,0
59432,59432,F,32,Privada,5445.0,1135.18,0.0,0.0,1848.55,0
7848,7848,M,35,Privada,5830.02,765.96,0.0,0.0,5923.1,1
22132,22132,M,35,Privada,5905.0,1040.11,0.0,0.0,2272.76,0
15123,15123,M,34,Pública,5241.0,655.59,15602.0,9277.14,0.0,0
93870,93870,F,31,Privada,5078.36,376.12,0.0,0.0,4957.96,1
13285,13285,F,29,Pública,5033.0,546.52,0.0,0.0,0.0,0
70282,70282,M,31,Autônomo,5157.0,793.35,0.0,0.0,1686.73,0
70213,70213,M,32,Autônomo,5318.0,1032.85,15442.15,12273.16,0.0,0
38837,38837,M,34,Privada,5588.0,1021.05,16778.42,13273.23,0.0,0
73838,73838,F,34,Pública,5320.0,994.41,15805.58,5831.24,0.0,0
45068,45068,M,37,Privada,6134.0,918.28,0.0,0.0,6185.97,0
33560,33560,M,32,Autônomo,5391.0,848.64,0.0,0.0,1972.3,0
37552,37552,M,34,Privada,5687.0,600.14,0.0,0.0,1166.21,0
61405,61405,F,31,Pública,5246.0,571.44,0.0,0.0,4924.15,0
3357,3357,M,38,Privada,5980.94,707.01,0.0,0.0,2486.93,1
19897,19897,M,38,Privada,6344.0,1492.3,0.0,0.0,2289.31,0
10364,10364,M,31,Privada,5518.0,604.12,0.0,0.0,4031.09,0
61706,61706,F,29,Privada,5245.94,565.19,0.0,0.0,884.93,1
84724,84724,M,40,Privada,6359.22,894.22,0.0,0.0,4191.63,1
46973,46973,F,50,Privada,8582.0,2007.26,0.0,0.0,1490.46,0
77779,77779,M,35,Autônomo,6256.0,1441.4,0.0,0.0,3114.6,0
71850,71850,M,36,Privada,5880.0,562.37,0.0,0.0,3113.32,0
95389,95389,M,31,Pública,5241.0,807.08,15995.7,6938.25,0.0,0
98952,98952,F,31,Autônomo,4975.0,686.96,15097.04,9292.91,0.0,0
94448,94448,F,27,Pública,5126.0,967.22,0.0,0.0,564.78,0
40508,40508,F,31,Privada,5421.0,684.28,0.0,0.0,3849.98,0
22378,22378,M,32,Privada,5794.0,611.58,0.0,0.0,4673.3,0
7747,7747,F,28,Autônomo,4615.8,395.46,0.0,0.0,3593.87,1
72062,72062,F,29,Privada,5172.0,582.73,0.0,0.0,5343.23,0
92803,92803,F,30,Privada,5180.0,715.06,15571.29,15704.6,0.0,0
55942,55942,M,32,Pública,5438.02,327.45,0.0,0.0,4204.24,1
21508,21508,M,29,Pública,5275.0,811.11,0.0,0.0,59.0,0
39682,39682,M,29,Autônomo,4940.18,504.34,0.0,0.0,5977.88,1
17846,17846,M,31,Pública,5068.56,466.18,0.0,0.0,142.66,1
40259,40259,M,32,Privada,5718.0,1108.69,0.0,0.0,6563.87,0
17849,17849,F,30,Privada,5327.0,854.58,0.0,0.0,625.07,0
51811,51811,F,34,Privada,5684.0,1118.03,16938.8,12362.38,0.0,0
71186,71186,F,27,Privada,5141.0,833.41,15311.5,13472.48,0.0,0
33746,33746,M,32,Privada,5554.0,1100.25,0.0,0.0,2532.1,0
23326,23326,F,31,Privada,4977.0,873.12,0.0,0.0,4425.13,0
26862,26862,F,31,Pública,5398.0,885.61,0.0,0.0,2654.2,0
34228,34228,F,35,Privada,5432.0,1153.31,0.0,0.0,4481.63,0
89153,89153,M,32,Privada,5487.0,851.58,0.0,0.0,2960.91,0
27854,27854,M,33,Pública,5527.0,748.82,16739.69,6027.16,0.0,0
82650,82650,M,34,Autônomo,6045.62,653.61,0.0,0.0,2893.27,1
7356,7356,F,29,Privada,5295.0,1330.75,0.0,0.0,4991.61,0
12911,12911,F,30,Pública,5094.0,521.46,0.0,0.0,4107.56,0
72824,72824,M,34,Privada,5818.0,1367.71,0.0,0.0,5268.98,0
84143,84143,F,29,Pública,5055.0,479.03,0.0,0.0,1240.32,0
58458,58458,M,32,Pública,5461.0,792.35,0.0,0.0,0.0,0
11678,11678,M,36,Privada,6035.0,846.53,0.0,0.0,963.33,0
82153,82153,M,32,Privada,5523.0,695.28,0.0,0.0,4561.13,0
29297,29297,M,37,Privada,6067.0,1079.23,0.0,0.0,2802.08,0
2610,2610,M,32,Pública,5405.0,905.97,0.0,0.0,3163.42,0
64896,64896,M,29,Autônomo,5022.5,332.86,0.0,0.0,3671.58,1
82617,82617,M,31,Privada,5616.0,517.72,0.0,0.0,7413.63,0
27238,27238,M,31,Autônomo,5237.0,1234.01,0.0,0.0,4691.35,0
75222,75222,M,35,Privada,5555.62,798.66,0.0,0.0,5647.06,1
76441,76441,M,33,Privada,5641.0,1001.72,0.0,0.0,281.25,0
96218,96218,M,31,Privada,5679.0,1020.34,0.0,0.0,3960.53,0
7470,7470,M,30,Pública,5274.0,569.09,0.0,0.0,1871.49,0
16007,16007,F,34,Autônomo,5815.32,746.66,0.0,0.0,3007.55,1
75941,75941,F,35,Privada,5826.0,964.99,17696.96,12205.48,0.0,0
40801,40801,M,30,Privada,5539.0,1064.45,0.0,0.0,1882.52,0
30289,30289,F,29,Pública,5435.08,565.24,0.0,0.0,7117.75,1
61647,61647,F,33,Privada,5350.8,623.76,0.0,0.0,1981.76,1
54040,54040,M,30,Pública,5294.0,552.47,0.0,0.0,4966.13,0
55632,55632,F,31,Pública,5164.0,942.61,0.0,0.0,3250.69,0
43680,43680,F,29,Pública,5268.0,786.89,0.0,0.0,1982.32,0
88075,88075,F,26,Autônomo,4469.78,432.75,0.0,0.0,5060.21,1
62576,62576,M,33,Privada,5462.52,711.26,0.0,0.0,6382.35,1
19037,19037,M,29,Pública,5382.0,1001.0,0.0,0.0,1187.09,0
80254,80254,M,35,Privada,5964.0,830.52,0.0,0.0,3597.71,0
79435,79435,F,32,Pública,5218.0,556.51,0.0,0.0,1560.12,0
54156,54156,M,33,Privada,5692.0,837.99,16819.74,15110.96,0.0,0
29833,29833,M,32,Pública,5667.0,800.65,0.0,0.0,2573.9,0
54457,54457,M,36,Privada,6017.0,869.93,0.0,0.0,4564.22,0
45293,45293,M,32,Privada,5879.0,1189.38,0.0,0.0,2484.46,0
61505,61505,M,33,Privada,5798.0,755.71,0.0,0.0,2101.36,0
80621,80621,F,33,Privada,5529.0,1101.63,0.0,0.0,3928.18,0
36369,36369,F,26,Autônomo,4553.08,244.11,0.0,0.0,1876.01,1
48228,48228,M,31,Privada,5644.0,1041.88,16904.12,15323.65,0.0,0
30859,30859,F,34,Privada,6111.0,1068.75,18351.67,12089.66,0.0,0
87514,87514,M,33,Pública,5288.0,612.78,0.0,0.0,4166.13,0
50047,50047,M,30,Pública,5218.0,896.6,0.0,0.0,5350.81,0
17994,17994,M,34,Privada,6124.0,1006.84,0.0,0.0,2679.4,0
95128,95128,F,31,Privada,5306.0,1198.95,0.0,0.0,7.37,0
2747,2747,M,35,Privada,5785.0,1017.42,0.0,0.0,3793.88,0
57641,57641,M,35,Privada,5920.0,1174.3,17726.88,13651.87,0.0,0
32825,32825,M,36,Privada,5958.0,888.91,18160.87,12722.68,0.0,0
35118,35118,F,35,Privada,5414.0,558.47,16097.56,10776.13,0.0,0
65698,65698,M,31,Privada,5388.04,789.24,0.0,0.0,1000.83,1
14012,14012,M,31,Pública,5177.0,1043.06,0.0,0.0,551.18,0
13708,13708,M,34,Privada,5729.0,1058.81,0.0,0.0,1411.49,0
64875,64875,M,33,Pública,5700.0,890.27,0.0,0.0,3041.49,0
18532,18532,M,27,Pública,5149.9,366.21,0.0,0.0,9519.97,1
23489,23489,M,34,Privada,5861.38,752.19,0.0,0.0,5934.79,1
71644,71644,M,33,Privada,5590.0,754.09,0.0,0.0,5810.7,0
21989,21989,M,30,Privada,5555.0,1252.9,0.0,0.0,5274.48,0
26854,26854,M,29,Privada,5432.14,573.89,0.0,0.0,6524.09,1
18283,18283,M,32,Privada,5745.0,512.59,0.0,0.0,2519.59,0
51812,51812,M,32,Privada,5809.0,1011.72,0.0,0.0,0.0,0
95464,95464,M,36,Privada,6073.0,1098.78,18336.9,9705.9,0.0,0
84919,84919,M,32,Privada,5489.0,993.38,0.0,0.0,431.34,0
69194,69194,F,28,Pública,4909.8,427.57,0.0,0.0,6676.9,1
92156,92156,F,31,Privada,5678.0,1092.35,0.0,0.0,646.54,0
96799,96799,M,31,Privada,5592.0,1169.77,0.0,0.0,0.0,0
35835,35835,F,28,Autônomo,5086.0,244.61,0.0,0.0,3285.44,0
8380,8380,M,35,Privada,5509.56,778.44,0.0,0.0,6586.44,1
15655,15655,M,30,Autônomo,5225.36,270.84,0.0,0.0,5206.12,1
21323,21323,F,29,Privada,5235.0,912.99,0.0,0.0,4106.55,0
59562,59562,F,29,Pública,5250.0,930.82,0.0,0.0,3615.66,0
92609,92609,M,29,Pública,5402.0,1002.48,0.0,0.0,3062.76,0
95159,95159,F,28,Pública,5144.0,666.93,0.0,0.0,3212.57,0
20799,20799,M,30,Autônomo,5369.42,836.83,0.0,0.0,3537.27,1
73529,73529,F,32,Privada,5005.84,344.61,0.0,0.0,3071.73,1
57800,57800,M,36,Privada,6012.3,1100.45,0.0,0.0,2446.03,1
42902,42902,M,39,Privada,6369.0,953.04,0.0,0.0,5006.49,0
53807,53807,M,35,Privada,5901.0,917.6,0.0,0.0,4411.3,0
78765,78765,M,35,Autônomo,6232.0,608.34,0.0,0.0,2595.41,0
30798,30798,M,37,Privada,5932.92,780.5,0.0,0.0,6876.83,1
96303,96303,M,32,Pública,5317.0,1009.59,0.0,0.0,1732.53,0
12323,12323,F,32,Pública,5363.0,762.26,0.0,0.0,325.33,0
47105,47105,F,32,Privada,5363.54,664.83,0.0,0.0,3610.5,1
53978,53978,M,29,Pública,5240.0,851.7,0.0,0.0,2130.65,0
95674,95674,M,33,Privada,5671.0,801.46,0.0,0.0,4063.51,0
90268,90268,F,29,Privada,5160.0,615.53,0.0,0.0,5474.39,0
30819,30819,M,34,Privada,5719.0,666.75,0.0,0.0,2974.7,0
8539,8539,M,30,Pública,5080.32,375.68,0.0,0.0,5201.48,1
13225,13225,M,31,Privada,5779.0,1006.92,17467.17,10425.41,0.0,0
38244,38244,F,30,Pública,5230.0,719.65,0.0,0.0,1363.19,0
56537,56537,M,29,Pública,5389.0,819.81,0.0,0.0,131.47,0
29493,29493,F,29,Privada,5043.0,964.82,0.0,0.0,4935.49,0
26984,26984,M,32,Privada,5485.0,944.42,0.0,0.0,4677.18,0
34295,34295,M,36,Pública,5853.0,539.04,0.0,0.0,2032.12,0
14528,14528,F,37,Privada,6003.0,943.38,0.0,0.0,1164.05,0
11442,11442,M,31,Pública,5302.0,548.52,0.0,0.0,3710.64,0
28841,28841,M,33,Privada,5761.42,316.7,0.0,0.0,5931.33,1
43190,43190,F,28,Privada,5207.0,1147.2,0.0,0.0,3538.09,0
31053,31053,M,35,Privada,6096.0,951.52,0.0,0.0,1652.48,0
16710,16710,M,34,Privada,6164.0,954.89,0.0,0.0,509.93,0
60222,60222,M,34,Privada,5910.0,556.26,0.0,0.0,1338.82,0
